,Expected Annual Damage,Total Investment Costs,Expected Number of Deaths
119,24298185.3828033,555503537.6340065,0.027183640664208128
120,44654304.370854795,588976388.1404433,0.03752418473047801
121,24931364.554292288,589035744.6511118,0.02746705824145264
122,24298185.3828033,600942484.7357559,0.027183640664208128
123,24298185.3828033,605975511.5312036,0.027183640664208128
124,24298185.3828033,652255902.9661779,0.027183640664208128
125,24298185.3828033,595798994.1414995,0.027183640664208128
126,24298185.3828033,600944003.1922714,0.0040775460996312195
127,24298185.3828033,600942484.7357559,0.027183640664208128
128,14853490.419115003,570141948.2708827,0.00933536897136353
129,14853490.419115003,570141948.2708827,0.00933536897136353
130,14853490.419115003,570141948.2708827,0.00933536897136353
131,14853490.419115003,570141948.2708827,0.00933536897136353
132,14853490.419115003,570141948.2708827,0.00933536897136353
133,14853490.419115003,570141948.2708827,0.00933536897136353
134,14853490.419115003,570141948.2708827,0.00933536897136353
135,14853490.419115003,570141948.2708827,0.00933536897136353
136,14853490.419115003,570141948.2708827,0.00933536897136353
137,14853490.419115003,570141948.2708827,0.00933536897136353
138,14853490.419115003,570141948.2708827,0.00933536897136353
139,14853490.419115003,570141948.2708827,0.00933536897136353
140,14853490.419115003,570141948.2708827,0.00933536897136353
141,14853490.419115003,570141948.2708827,0.00933536897136353
142,14853490.419115003,570141948.2708827,0.00933536897136353
143,14853490.419115003,570141948.2708827,0.00933536897136353
144,14853490.419115003,607216603.7784294,0.00933536897136353
145,14853490.419115003,583451070.3620872,0.00933536897136353
146,14853490.419115003,614212492.1171757,0.00933536897136353
147,7791129.235031571,637655278.1838056,0.006314169013710639
148,21508647.884384554,489790384.42771596,0.011105163950499267
149,14853490.419115003,570141948.2708827,0.00933536897136353
150,37140324.945551194,542586531.5273788,0.02696493439492326
151,18556451.878686033,546797670.9843826,0.011192274186023945
152,14853490.419115003,556579087.1429852,0.00933536897136353
153,85603818.31114756,556543652.0895026,0.02084131160165427
154,14853490.419115003,571804111.2068212,0.00933536897136353
155,14853490.419115003,582017906.4779049,0.00933536897136353
156,18289413.59921658,565094923.516388,0.010749490857292298
157,14853490.419115003,570141948.2708827,0.00933536897136353
158,14853490.419115003,556373202.8336983,0.00933536897136353
159,14853490.419115003,570141948.2708827,0.00933536897136353
160,121002103.77998395,570493002.1922454,0.04997558875231577
161,121002103.77998395,570493002.1922454,0.04997558875231577
162,121002103.77998395,570493002.1922454,0.04997558875231577
163,121002103.77998395,570493002.1922454,0.04997558875231577
164,121002103.77998395,570493002.1922454,0.04997558875231577
165,121002103.77998395,570493002.1922454,0.04997558875231577
166,121002103.77998395,570493002.1922454,0.04997558875231577
167,121002103.77998395,570493002.1922454,0.04997558875231577
168,121002103.77998395,570493002.1922454,0.04997558875231577
169,121002103.77998395,570493002.1922454,0.04997558875231577
170,121002103.77998395,570493002.1922454,0.04997558875231577
171,121002103.77998395,570493002.1922454,0.04997558875231577
172,121002103.77998395,570493002.1922454,0.04997558875231577
173,121002103.77998395,570493002.1922454,0.04997558875231577
174,121002103.77998395,570493002.1922454,0.04997558875231577
175,121002103.77998395,522361112.57092226,0.04997558875231577
176,121002103.77998395,551125446.6694646,0.04997558875231577
177,121002103.77998395,514736634.6797926,0.04997558875231577
178,134719622.42933694,517679068.7531006,0.05476658368910439
179,121002103.77998395,665543962.50919,0.04997558875231577
180,121002103.77998395,570493002.1922454,0.04997558875231577
181,71675461.08075108,595810261.2583582,0.019047435082520162
182,90259334.14761624,590004314.4697087,0.03482009529141948
183,121002103.77998395,580859044.0514861,0.04997558875231577
184,64256656.57393706,587014180.1229712,0.04051334978409543
185,129476374.13744968,568858684.7685694,0.05097855301605769
186,124033264.30616757,560785427.1035066,0.050571486672470425
187,117566180.59988238,575085082.9593635,0.048561466866387
188,121002103.77998395,570493002.1922454,0.04997558875231577
189,121002103.77998395,583806803.6420534,0.04997558875231577
190,121002103.77998395,570493002.1922454,0.04997558875231577
191,121002103.77998395,570493002.1922454,0.04997558875231577
192,16507056.147771725,696600442.6449484,0.001157313875134762
193,16507056.147771725,696600442.6449484,0.001157313875134762
194,16507056.147771725,696600442.6449484,0.001157313875134762
195,16507056.147771725,696600442.6449484,0.001157313875134762
196,16507056.147771725,696600442.6449484,0.001157313875134762
197,16507056.147771725,696600442.6449484,0.001157313875134762
198,16507056.147771725,696600442.6449484,0.001157313875134762
199,16507056.147771725,696600442.6449484,0.001157313875134762
200,16507056.147771725,696600442.6449484,0.001157313875134762
201,16507056.147771725,696600442.6449484,0.001157313875134762
202,16507056.147771725,696600442.6449484,0.001157313875134762
203,16507056.147771725,696600442.6449484,0.001157313875134762
204,16507056.147771725,696600442.6449484,0.001157313875134762
205,16507056.147771725,696600442.6449484,0.001157313875134762
206,16507056.147771725,696600442.6449484,0.001157313875134762
207,16507056.147771725,696600442.6449484,0.001157313875134762
208,16507056.147771725,638630621.5142514,0.001157313875134762
209,16507056.147771725,611230821.2502297,0.001157313875134762
210,16507056.147771725,720050660.7198998,0.001157313875134762
211,23569417.331855156,646081502.9998564,0.0021643805276857254
212,16507056.147771725,716958096.5296634,0.001157313875134762
213,16507056.147771725,696600442.6449484,0.001157313875134762
214,16507056.147771725,687405074.6548008,0.001157313875134762
215,16507056.147771725,712593960.9375175,0.001157313875134762
216,16507056.147771725,717055588.2912568,0.001157313875134762
217,1269698.3545972859,704255147.1859918,0.00010783919879502049
218,16507056.147771725,699112711.0100621,0.001157313875134762
219,16507056.147771725,688741293.8695978,0.001157313875134762
220,16507056.147771725,690654663.2333661,0.001157313875134762
221,16507056.147771725,696600442.6449484,0.001157313875134762
222,16507056.147771725,763266635.1038941,0.001157313875134762
223,16507056.147771725,696600442.6449484,0.001157313875134762
224,8332059.538680717,635901804.7393918,0.001114905851345984
225,8332059.538680717,635901804.7393918,0.001114905851345984
226,8332059.538680717,635901804.7393918,0.001114905851345984
227,8332059.538680717,635901804.7393918,0.001114905851345984
228,8332059.538680717,635901804.7393918,0.001114905851345984
229,8332059.538680717,635901804.7393918,0.001114905851345984
230,8332059.538680717,635901804.7393918,0.001114905851345984
231,8332059.538680717,635901804.7393918,0.001114905851345984
232,8332059.538680717,635901804.7393918,0.001114905851345984
233,8332059.538680717,635901804.7393918,0.001114905851345984
234,8332059.538680717,635901804.7393918,0.001114905851345984
235,8332059.538680717,635901804.7393918,0.001114905851345984
236,8332059.538680717,635901804.7393918,0.001114905851345984
237,8332059.538680717,635901804.7393918,0.001114905851345984
238,8332059.538680717,635901804.7393918,0.001114905851345984
239,8332059.538680717,683441250.6220956,0.001114905851345984
240,8332059.538680717,712741872.4509077,0.001114905851345984
241,8332059.538680717,620750603.8654532,0.001114905851345984
242,1269698.3545972859,689568977.4925721,0.00010783919879502049
243,8332059.538680717,618692383.9627647,0.001114905851345984
244,8332059.538680717,635901804.7393918,0.001114905851345984
245,8332059.538680717,647657274.708914,0.001114905851345984
246,8332059.538680717,618196493.1142771,0.001114905851345984
247,8332059.538680717,614024835.0379612,0.001114905851345984
248,23569417.331855156,628842647.3718101,0.0021643805276857254
249,8332059.538680717,633420132.151708,0.001114905851345984
250,8332059.538680717,644891494.1743414,0.001114905851345984
251,8332059.538680717,644050354.4439429,0.001114905851345984
252,8332059.538680717,635901804.7393918,0.001114905851345984
253,8332059.538680717,571438382.5734149,0.001114905851345984
254,8332059.538680717,635901804.7393918,0.001114905851345984
255,8332059.538680717,635901804.7393918,0.001114905851345984
256,27163028.267474547,689414725.5632674,0.008609814704567434
257,27163028.267474547,689414725.5632674,0.008609814704567434
258,27163028.267474547,689414725.5632674,0.008609814704567434
259,27163028.267474547,689414725.5632674,0.008609814704567434
260,27163028.267474547,689414725.5632674,0.008609814704567434
261,27163028.267474547,689414725.5632674,0.008609814704567434
262,27163028.267474547,689414725.5632674,0.008609814704567434
263,27163028.267474547,689414725.5632674,0.008609814704567434
264,27163028.267474547,689414725.5632674,0.008609814704567434
265,27163028.267474547,689414725.5632674,0.008609814704567434
266,27163028.267474547,689414725.5632674,0.008609814704567434
267,27163028.267474547,689414725.5632674,0.008609814704567434
268,27163028.267474547,689414725.5632674,0.008609814704567434
269,27163028.267474547,689414725.5632674,0.008609814704567434
270,27163028.267474547,689414725.5632674,0.008609814704567434
271,27163028.267474547,689414725.5632674,0.008609814704567434
272,27163028.267474547,649052473.9218261,0.008609814704567434
273,27163028.267474547,675364031.9466224,0.008609814704567434
274,27163028.267474547,702922354.1390622,0.008609814704567434
275,27163028.267474547,689414725.5632674,0.008609814704567434
276,27163028.267474547,670864116.6066626,0.008609814704567434
277,27163028.267474547,666385739.950653,0.008609814704567434
278,27163028.267474547,700405772.3434616,0.008609814704567434
279,27163028.267474547,648274960.7484871,0.008609814704567434
280,27163028.267474547,692880688.7659853,0.008609814704567434
281,21930035.586161032,691167086.0932904,0.007720131748219811
282,19989851.705013543,704104307.7526872,0.007569075306238963
283,27163028.267474547,689414725.5632674,0.008609814704567434
284,43665920.08352227,652747611.5149115,0.014493405165650437
285,27163028.267474547,702688148.1247691,0.008609814704567434
286,27163028.267474547,685953903.0412607,0.008609814704567434
287,27163028.267474547,689415629.6366556,0.0028699382348558113
288,28907717.319448456,567018035.9196999,0.003864567467739795
289,28907717.319448456,567018035.9196999,0.003864567467739795
290,28907717.319448456,567018035.9196999,0.003864567467739795
291,28907717.319448456,567018035.9196999,0.003864567467739795
292,28907717.319448456,567018035.9196999,0.003864567467739795
293,28907717.319448456,567018035.9196999,0.003864567467739795
294,28907717.319448456,567018035.9196999,0.003864567467739795
295,28907717.319448456,567018035.9196999,0.003864567467739795
296,28907717.319448456,567018035.9196999,0.003864567467739795
297,28907717.319448456,567018035.9196999,0.003864567467739795
298,28907717.319448456,567018035.9196999,0.003864567467739795
299,28907717.319448456,567018035.9196999,0.003864567467739795
300,28907717.319448456,567018035.9196999,0.003864567467739795
301,28907717.319448456,567018035.9196999,0.003864567467739795
302,28907717.319448456,567018035.9196999,0.003864567467739795
303,28907717.319448456,607285419.5889535,0.003864567467739795
304,28907717.319448456,580124983.1155529,0.003864567467739795
305,28907717.319448456,555209122.6810923,0.003864567467739795
306,28907717.319448456,567018035.9196999,0.003864567467739795
307,28907717.319448456,584071949.2115967,0.003864567467739795
308,28907717.319448456,588550325.8676064,0.003864567467739795
309,28907717.319448456,558682927.799304,0.003864567467739795
310,28907717.319448456,611590654.1920547,0.003864567467739795
311,28907717.319448456,563884410.6276062,0.003864567467739795
312,30898934.920584776,564763718.9837931,0.004012847960464399
313,32839118.80173226,551826507.5853758,0.004063200107791348
314,28907717.319448456,567018035.9196999,0.003864567467739795
315,17998634.103877228,604590548.4857246,0.00237474460935505
316,34501525.919924945,555349455.2211262,0.004335941429716051
317,28907717.319448456,570478858.4417065,0.003864567467739795
318,28907717.319448456,567016980.0852845,0.011593702403219386
319,28907717.319448456,567018035.9196999,0.003864567467739795
320,49626110.544564344,598410676.6623292,0.010103662307264194
321,49626110.544564344,598410676.6623292,0.010103662307264194
322,49626110.544564344,598410676.6623292,0.010103662307264194
323,49626110.544564344,598410676.6623292,0.010103662307264194
324,49626110.544564344,598410676.6623292,0.010103662307264194
325,49626110.544564344,598410676.6623292,0.010103662307264194
326,49626110.544564344,598410676.6623292,0.010103662307264194
327,49626110.544564344,598410676.6623292,0.010103662307264194
328,49626110.544564344,598410676.6623292,0.010103662307264194
329,49626110.544564344,598410676.6623292,0.010103662307264194
330,49626110.544564344,598410676.6623292,0.010103662307264194
331,49626110.544564344,598410676.6623292,0.010103662307264194
332,49626110.544564344,598410676.6623292,0.010103662307264194
333,49626110.544564344,598410676.6623292,0.010103662307264194
334,49626110.544564344,598410676.6623292,0.010103662307264194
335,49626110.544564344,598410676.6623292,0.010103662307264194
336,49626110.544564344,670099232.8769028,0.010103662307264194
337,49626110.544564344,591568134.4644277,0.010103662307264194
338,49626110.544564344,604368303.174017,0.010103662307264194
339,49626110.544564344,598410676.6623292,0.010103662307264194
340,49626110.544564344,676637677.7752851,0.010103662307264194
341,49626110.544564344,652853484.0311595,0.010103662307264194
342,5977456.7136415895,605226811.382775,0.0012379368097736093
343,18883340.912196625,635874867.4389145,0.005051831153632097
344,73329176.7908172,556414984.965963,0.015155493460896292
345,90420687.16267137,568783050.2254467,0.012700474110402895
346,49626110.544564344,578942255.8499509,0.010103662307264194
347,49626110.544564344,598410676.6623292,0.010103662307264194
348,49626110.544564344,573419176.5671,0.010103662307264194
349,49626110.544564344,624227297.3378165,0.010103662307264194
350,49626110.544564344,590967245.256945,0.010103662307264194
351,49626110.544564344,598409640.4800608,0.030310986921792585
352,99152267.72135772,758833276.7427636,0.016245980193183303
353,99152267.72135772,758833276.7427636,0.016245980193183303
354,99152267.72135772,758833276.7427636,0.016245980193183303
355,99152267.72135772,758833276.7427636,0.016245980193183303
356,99152267.72135772,758833276.7427636,0.016245980193183303
357,99152267.72135772,758833276.7427636,0.016245980193183303
358,99152267.72135772,758833276.7427636,0.016245980193183303
359,99152267.72135772,758833276.7427636,0.016245980193183303
360,99152267.72135772,758833276.7427636,0.016245980193183303
361,99152267.72135772,758833276.7427636,0.016245980193183303
362,99152267.72135772,758833276.7427636,0.016245980193183303
363,99152267.72135772,758833276.7427636,0.016245980193183303
364,99152267.72135772,758833276.7427636,0.016245980193183303
365,99152267.72135772,758833276.7427636,0.016245980193183303
366,99152267.72135772,758833276.7427636,0.016245980193183303
367,99152267.72135772,687431563.6084124,0.016245980193183303
368,99152267.72135772,767739247.4868692,0.016245980193183303
369,99152267.72135772,751544963.3118783,0.016245980193183303
370,99152267.72135772,758833276.7427636,0.016245980193183303
371,99152267.72135772,663816471.1895247,0.016245980193183303
372,99152267.72135772,687600664.9336504,0.016245980193183303
373,115761113.37948379,752864801.9812754,0.029544568439419182
374,105710259.54524316,726980769.1389095,0.01995979062250413
375,99152267.72135772,811965893.0059137,0.016245980193183303
376,2274495.254070561,783380764.6339426,0.0018569052146604143
377,43069071.872177586,773219702.4573408,0.009647340624076519
378,99152267.72135772,758833276.7427636,0.016245980193183303
379,99152267.72135772,785510817.3626368,0.016245980193183303
380,99152267.72135772,736205834.8234563,0.016245980193183303
381,99152267.72135772,766276708.1481478,0.016245980193183303
382,99152267.72135772,758836854.713761,0.0054153267310610995
383,99152267.72135772,758833276.7427636,0.016245980193183303
384,21712264.984052595,800911494.8157797,0.012430294136517254
385,21712264.984052595,800911494.8157797,0.012430294136517254
386,21712264.984052595,800911494.8157797,0.012430294136517254
387,21712264.984052595,800911494.8157797,0.012430294136517254
388,21712264.984052595,800911494.8157797,0.012430294136517254
389,21712264.984052595,800911494.8157797,0.012430294136517254
390,21712264.984052595,800911494.8157797,0.012430294136517254
391,21712264.984052595,800911494.8157797,0.012430294136517254
392,21712264.984052595,800911494.8157797,0.012430294136517254
393,21712264.984052595,800911494.8157797,0.012430294136517254
394,21712264.984052595,800911494.8157797,0.012430294136517254
395,21712264.984052595,800911494.8157797,0.012430294136517254
396,21712264.984052595,800911494.8157797,0.012430294136517254
397,21712264.984052595,800911494.8157797,0.012430294136517254
398,21712264.984052595,800911494.8157797,0.012430294136517254
399,21712264.984052595,800911494.8157797,0.012430294136517254
400,21712264.984052595,728721961.3280756,0.012430294136517254
401,21712264.984052595,895047474.5823584,0.012430294136517254
402,21712264.984052595,729779634.8675928,0.012430294136517254
403,21712264.984052595,800911494.8157797,0.012430294136517254
404,21712264.984052595,725188388.4850258,0.012430294136517254
405,21712264.984052595,727244803.7115943,0.012430294136517254
406,40595605.89624922,787804976.4546607,0.05452888708345138
407,21712264.984052595,781243763.5308914,0.012430294136517254
408,21712264.984052595,821747656.331309,0.012430294136517254
409,21712264.984052595,800911494.8157797,0.012430294136517254
410,21712264.984052595,803179414.7080517,0.012430294136517254
411,21712264.984052595,811656279.6781167,0.012430294136517254
412,21712264.984052595,808339790.6376073,0.012430294136517254
413,21712264.984052595,813647032.939198,0.012430294136517254
414,21712264.984052595,739069786.6685554,0.012430294136517254
415,21712264.984052595,800911494.8157797,0.012430294136517254
416,40595605.89624922,551294637.4927645,0.05452888708345138
417,40595605.89624922,551294637.4927645,0.05452888708345138
418,40595605.89624922,551294637.4927645,0.05452888708345138
419,40595605.89624922,551294637.4927645,0.05452888708345138
420,40595605.89624922,551294637.4927645,0.05452888708345138
421,40595605.89624922,551294637.4927645,0.05452888708345138
422,40595605.89624922,551294637.4927645,0.05452888708345138
423,40595605.89624922,551294637.4927645,0.05452888708345138
424,40595605.89624922,551294637.4927645,0.05452888708345138
425,40595605.89624922,551294637.4927645,0.05452888708345138
426,40595605.89624922,551294637.4927645,0.05452888708345138
427,40595605.89624922,551294637.4927645,0.05452888708345138
428,40595605.89624922,551294637.4927645,0.05452888708345138
429,40595605.89624922,551294637.4927645,0.05452888708345138
430,40595605.89624922,551294637.4927645,0.05452888708345138
431,40595605.89624922,625578261.6513853,0.05452888708345138
432,40595605.89624922,487173700.5887456,0.05452888708345138
433,40595605.89624922,617803508.474006,0.05452888708345138
434,40595605.89624922,551294637.4927645,0.05452888708345138
435,40595605.89624922,613567814.2667707,0.05452888708345138
436,40595605.89624922,611511399.0402021,0.05452888708345138
437,21712264.984052595,564204224.6379731,0.012430294136517254
438,40595605.89624922,571989770.4725623,0.05452888708345138
439,40595605.89624922,535369640.51615965,0.05452888708345138
440,40595605.89624922,551294637.4927645,0.05452888708345138
441,40595605.89624922,548659559.1080662,0.05452888708345138
442,40595605.89624922,540182694.1380012,0.05452888708345138
443,40595605.89624922,545691227.588155,0.05452888708345138
444,40595605.89624922,542569378.6764649,0.05452888708345138
445,40595605.89624922,619694993.2635372,0.05452888708345138
446,40595605.89624922,551294637.4927645,0.05452888708345138
447,40595605.89624922,551294637.4927645,0.05452888708345138
448,7912687.864629589,613085432.789196,0.001369144663696888
449,7912687.864629589,613085432.789196,0.001369144663696888
450,7912687.864629589,613085432.789196,0.001369144663696888
451,7912687.864629589,613085432.789196,0.001369144663696888
452,7912687.864629589,613085432.789196,0.001369144663696888
453,7912687.864629589,613085432.789196,0.001369144663696888
454,7912687.864629589,613085432.789196,0.001369144663696888
455,7912687.864629589,613085432.789196,0.001369144663696888
456,7912687.864629589,613085432.789196,0.001369144663696888
457,7912687.864629589,613085432.789196,0.001369144663696888
458,7912687.864629589,613085432.789196,0.001369144663696888
459,7912687.864629589,613085432.789196,0.001369144663696888
460,7912687.864629589,613085432.789196,0.001369144663696888
461,7912687.864629589,613085432.789196,0.001369144663696888
462,7912687.864629589,613085432.789196,0.001369144663696888
463,7912687.864629589,613085432.789196,0.001369144663696888
464,7912687.864629589,646790337.3560427,0.001369144663696888
465,7912687.864629589,541336683.939979,0.001369144663696888
466,7912687.864629589,630499000.7747743,0.001369144663696888
467,7912687.864629589,613085432.789196,0.001369144663696888
468,7912687.864629589,649679086.6619452,0.001369144663696888
469,7912687.864629589,635353499.5085362,0.001369144663696888
470,7912687.864629589,596229787.105706,0.001369144663696888
471,7912687.864629589,639389981.1400211,0.001369144663696888
472,7912687.864629589,599270291.764832,0.001369144663696888
473,7912687.864629589,613085432.789196,0.001369144663696888
474,7912687.864629589,615086049.2982976,0.001369144663696888
475,7912687.864629589,605975721.818803,0.001369144663696888
476,4476764.684528014,618821906.799113,0.0007799272112265677
477,7912687.864629589,574953117.883988,0.001369144663696888
478,7912687.864629589,625817243.16391,0.001369144663696888
479,7912687.864629589,613085432.789196,0.001369144663696888
480,4476764.684528014,608942791.154201,0.0007799272112265677
481,4476764.684528014,608942791.154201,0.0007799272112265677
482,4476764.684528014,608942791.154201,0.0007799272112265677
483,4476764.684528014,608942791.154201,0.0007799272112265677
484,4476764.684528014,608942791.154201,0.0007799272112265677
485,4476764.684528014,608942791.154201,0.0007799272112265677
486,4476764.684528014,608942791.154201,0.0007799272112265677
487,4476764.684528014,608942791.154201,0.0007799272112265677
488,4476764.684528014,608942791.154201,0.0007799272112265677
489,4476764.684528014,608942791.154201,0.0007799272112265677
490,4476764.684528014,608942791.154201,0.0007799272112265677
491,4476764.684528014,608942791.154201,0.0007799272112265677
492,4476764.684528014,608942791.154201,0.0007799272112265677
493,4476764.684528014,608942791.154201,0.0007799272112265677
494,4476764.684528014,608942791.154201,0.0007799272112265677
495,4476764.684528014,581286027.4054142,0.0007799272112265677
496,4476764.684528014,691279425.4020882,0.0007799272112265677
497,4476764.684528014,592660962.6273001,0.0007799272112265677
498,4476764.684528014,608942791.154201,0.0007799272112265677
499,4476764.684528014,569145869.9103295,0.0007799272112265677
500,4476764.684528014,583471457.0637385,0.0007799272112265677
501,4476764.684528014,626753665.5511943,0.0007799272112265677
502,4476764.684528014,587445447.4477214,0.0007799272112265677
503,4476764.684528014,623718213.7709324,0.0007799272112265677
504,4476764.684528014,608942791.154201,0.0007799272112265677
505,4476764.684528014,607185119.5523192,0.0007799272112265677
506,4476764.684528014,616295447.0318139,0.0007799272112265677
507,7912687.864629589,604176818.7152851,0.001369144663696888
508,4476764.684528014,651481601.8494619,0.0007799272112265677
509,4476764.684528014,598879405.887286,0.0007799272112265677
510,4476764.684528014,608942791.154201,0.0007799272112265677
511,4476764.684528014,608942791.154201,0.0007799272112265677
512,15315112.342814103,580509248.3482362,0.015306133259674183
513,15315112.342814103,580509248.3482362,0.015306133259674183
514,15315112.342814103,580509248.3482362,0.015306133259674183
515,15315112.342814103,580509248.3482362,0.015306133259674183
516,15315112.342814103,580509248.3482362,0.015306133259674183
517,15315112.342814103,580509248.3482362,0.015306133259674183
518,15315112.342814103,580509248.3482362,0.015306133259674183
519,15315112.342814103,580509248.3482362,0.015306133259674183
520,15315112.342814103,580509248.3482362,0.015306133259674183
521,15315112.342814103,580509248.3482362,0.015306133259674183
522,15315112.342814103,580509248.3482362,0.015306133259674183
523,15315112.342814103,580509248.3482362,0.015306133259674183
524,15315112.342814103,580509248.3482362,0.015306133259674183
525,15315112.342814103,580509248.3482362,0.015306133259674183
