,Expected Annual Damage,Total Investment Costs,Expected Number of Deaths
178,2308649724.969886,0.0,3.862822402458281
179,745288246.9791354,0.0,0.8282572032579252
180,4122048873.787366,0.0,2.9205893281731616
181,520474212.22176784,0.0,0.9580467113225863
182,1112699190.5388358,0.0,1.027184002313514
183,966113408.1023401,0.0,0.8976341005178838
184,409196075.0332652,0.0,0.3875842996317569
185,302096215.5311171,0.0,0.4160972865674924
186,4399559540.489041,0.0,2.264920674787008
187,2079690100.1217504,0.0,3.8661540089702178
188,3787190340.8763657,0.0,2.200445209917924
189,4787877377.686235,0.0,4.947596786251138
190,2630849233.492489,0.0,4.436300533981036
191,1117102732.751717,0.0,1.5790239026733583
192,362968800.81221896,0.0,0.35170150152415
193,229075886.83062986,0.0,0.14756677160315293
194,2567911076.257807,0.0,3.977280741979161
195,870435722.3174217,0.0,0.767568698821915
196,5288666702.284374,0.0,3.4418484943275915
197,1716516501.6524482,0.0,1.3952832692616834
198,2639073063.2422633,0.0,2.927853584719721
199,1337310312.837403,0.0,2.4804779764035074
200,972842983.7349069,0.0,1.083412378449294
201,900756809.8317909,0.0,0.8258112765475398
202,5098167675.204635,0.0,3.1699001299610527
203,3368516954.9743094,0.0,2.3351785260803664
