,Expected Annual Damage,Total Investment Costs,Expected Number of Deaths
162,803642666.5396214,570505420.5924224,0.41769619132543917
163,803642666.5396214,570505420.5924224,0.41769619132543917
164,803642666.5396214,570505420.5924224,0.41769619132543917
165,803642666.5396214,570505420.5924224,0.41769619132543917
166,803642666.5396214,570505420.5924224,0.41769619132543917
167,803642666.5396214,570505420.5924224,0.41769619132543917
168,803642666.5396214,570505420.5924224,0.41769619132543917
169,803642666.5396214,570505420.5924224,0.41769619132543917
170,803642666.5396214,570505420.5924224,0.41769619132543917
171,803642666.5396214,570505420.5924224,0.41769619132543917
172,803642666.5396214,570505420.5924224,0.41769619132543917
173,803642666.5396214,570505420.5924224,0.41769619132543917
174,803642666.5396214,570505420.5924224,0.41769619132543917
175,1666718746.3238928,522376931.31363887,0.5716009649007425
176,803642666.5396214,551137865.0696416,0.41769619132543917
177,803642666.5396214,514749053.0799696,0.41769619132543917
178,806147551.5019903,517691180.58242685,0.4183693772745731
179,803642666.5396214,665556380.909367,0.41769619132543917
180,803642666.5396214,570505420.5924224,0.41769619132543917
181,172811902.59727705,595811012.4621543,0.08441487943426666
182,634041836.3385321,590012564.8286954,0.2855995234769308
183,794932969.8908659,580871189.446095,0.4091317865405515
184,802856639.3105569,587028622.6085886,0.4175717504217208
185,803642666.5396214,568870867.1076353,0.41769619132543917
186,803642666.5396214,560797753.086518,0.41769619132543917
187,788142907.0723766,575097274.8739984,0.4138274693374373
188,803642666.5396214,570505420.5924224,0.41769619132543917
189,803642666.5396214,583819222.0422304,0.41769619132543917
190,803642666.5396214,570505420.5924224,0.41769619132543917
191,803642666.5396214,570505420.5924224,0.41769619132543917
192,0.0,696598966.788963,0.0
193,0.0,696598966.788963,0.0
194,0.0,696598966.788963,0.0
195,0.0,696598966.788963,0.0
196,0.0,696598966.788963,0.0
197,0.0,696598966.788963,0.0
198,0.0,696598966.788963,0.0
199,0.0,696598966.788963,0.0
200,0.0,696598966.788963,0.0
201,0.0,696598966.788963,0.0
202,0.0,696598966.788963,0.0
203,0.0,696598966.788963,0.0
204,0.0,696598966.788963,0.0
205,0.0,696598966.788963,0.0
206,0.0,696598966.788963,0.0
207,0.0,696598966.788963,0.0
208,863076079.7842716,638636158.864754,0.05130159119176782
209,0.0,611229345.3942444,0.0
210,0.0,720049184.8639145,0.0
211,2504884.9623689167,646079662.8658863,0.00022439531637797157
212,0.0,716956620.6736783,0.0
213,0.0,696598966.788963,0.0
214,4748879.9724580245,687403751.6781672,0.0007919645851684943
215,0.0,712592485.0815324,0.0
216,0.0,717054112.4352714,0.0
217,0.0,704255049.9262841,0.0
218,0.0,699111235.1540768,0.0
219,0.0,688739818.0136124,0.0
220,0.0,690653187.3773807,0.0
221,0.0,696598966.788963,0.0
222,0.0,763265159.2479087,0.0
223,0.0,696598966.788963,0.0
224,911687425.8771437,635909221.4539466,0.05658093573413802
225,911687425.8771437,635909221.4539466,0.05658093573413802
226,911687425.8771437,635909221.4539466,0.05658093573413802
227,911687425.8771437,635909221.4539466,0.05658093573413802
228,911687425.8771437,635909221.4539466,0.05658093573413802
229,911687425.8771437,635909221.4539466,0.05658093573413802
230,911687425.8771437,635909221.4539466,0.05658093573413802
231,911687425.8771437,635909221.4539466,0.05658093573413802
232,911687425.8771437,635909221.4539466,0.05658093573413802
233,911687425.8771437,635909221.4539466,0.05658093573413802
234,911687425.8771437,635909221.4539466,0.05658093573413802
235,911687425.8771437,635909221.4539466,0.05658093573413802
236,911687425.8771437,635909221.4539466,0.05658093573413802
237,911687425.8771437,635909221.4539466,0.05658093573413802
238,911687425.8771437,635909221.4539466,0.05658093573413802
239,7253764.934826941,683440941.9637549,0.0010163599015464658
240,870329844.7190986,712748576.9990551,0.05231795109331429
241,911687425.8771437,620758020.580008,0.05658093573413802
242,909182540.9147748,689576758.4851115,0.056356540417760045
243,911687425.8771437,618699800.6773195,0.05658093573413802
244,911687425.8771437,635909221.4539466,0.05658093573413802
245,906938545.9046857,647664538.5441171,0.055788971148969524
246,911687425.8771437,618203909.8288319,0.05658093573413802
247,911687425.8771437,614032251.752516,0.05658093573413802
248,911687425.8771437,628848685.4900874,0.05658093573413802
249,911687425.8771437,633427548.8662628,0.05658093573413802
250,911687425.8771437,644898910.8888962,0.05658093573413802
251,911687425.8771437,644057771.1584977,0.05658093573413802
252,911687425.8771437,635909221.4539466,0.05658093573413802
253,911687425.8771437,571445799.2879697,0.05658093573413802
254,911687425.8771437,635909221.4539466,0.05658093573413802
255,911687425.8771437,635909221.4539466,0.05658093573413802
256,6182207.320460873,689413993.7721715,0.001741957167269565
257,6182207.320460873,689413993.7721715,0.001741957167269565
258,6182207.320460873,689413993.7721715,0.001741957167269565
259,6182207.320460873,689413993.7721715,0.001741957167269565
260,6182207.320460873,689413993.7721715,0.001741957167269565
261,6182207.320460873,689413993.7721715,0.001741957167269565
262,6182207.320460873,689413993.7721715,0.001741957167269565
263,6182207.320460873,689413993.7721715,0.001741957167269565
264,6182207.320460873,689413993.7721715,0.001741957167269565
265,6182207.320460873,689413993.7721715,0.001741957167269565
266,6182207.320460873,689413993.7721715,0.001741957167269565
267,6182207.320460873,689413993.7721715,0.001741957167269565
268,6182207.320460873,689413993.7721715,0.001741957167269565
269,6182207.320460873,689413993.7721715,0.001741957167269565
270,6182207.320460873,689413993.7721715,0.001741957167269565
271,6182207.320460873,689413993.7721715,0.001741957167269565
272,6182207.320460873,649051742.1307304,0.001741957167269565
273,6182207.320460873,675363300.1555266,0.001741957167269565
274,6182207.320460873,702921622.3479663,0.001741957167269565
275,6182207.320460873,689413993.7721715,0.001741957167269565
276,6182207.320460873,670863384.8155668,0.001741957167269565
277,6182207.320460873,666385008.1595571,0.001741957167269565
278,5747801.195831681,700405033.7844263,0.00152425757427555
279,6449035.554995818,648274235.7253308,0.00195965676026358
280,6182207.320460873,692879956.9748894,0.001741957167269565
281,6182207.320460873,691166519.8217409,0.001741957167269565
282,6182207.320460873,704103751.13853,0.001741957167269565
283,6182207.320460873,689413993.7721715,0.001741957167269565
284,55333220.941233344,652747665.2408189,0.01615373672181636
285,6182207.320460873,702687416.3336732,0.001741957167269565
286,6182207.320460873,685953171.2501647,0.001741957167269565
287,6182207.320460873,689414120.3175205,0.0005806523890898548
288,41225548.87541235,567017883.3281479,0.0034545852613597997
289,41225548.87541235,567017883.3281479,0.0034545852613597997
290,41225548.87541235,567017883.3281479,0.0034545852613597997
291,41225548.87541235,567017883.3281479,0.0034545852613597997
292,41225548.87541235,567017883.3281479,0.0034545852613597997
293,41225548.87541235,567017883.3281479,0.0034545852613597997
294,41225548.87541235,567017883.3281479,0.0034545852613597997
295,41225548.87541235,567017883.3281479,0.0034545852613597997
296,41225548.87541235,567017883.3281479,0.0034545852613597997
297,41225548.87541235,567017883.3281479,0.0034545852613597997
298,41225548.87541235,567017883.3281479,0.0034545852613597997
299,41225548.87541235,567017883.3281479,0.0034545852613597997
300,41225548.87541235,567017883.3281479,0.0034545852613597997
301,41225548.87541235,567017883.3281479,0.0034545852613597997
302,41225548.87541235,567017883.3281479,0.0034545852613597997
303,41225548.87541235,607285266.9974015,0.0034545852613597997
304,41225548.87541235,580124830.5240009,0.0034545852613597997
305,41225548.87541235,555208970.0895402,0.0034545852613597997
306,41225548.87541235,567017883.3281479,0.0034545852613597997
307,41225548.87541235,584071796.6200447,0.0034545852613597997
308,41225548.87541235,588550173.2760546,0.0034545852613597997
309,41926783.234576486,558682803.1255025,0.0035997183233558096
310,41225548.87541235,611590501.6005027,0.0034545852613597997
311,41225548.87541235,563884258.0360543,0.0034545852613597997
312,41225548.87541235,564763395.7002091,0.0034545852613597997
313,41225548.87541235,551826164.38342,0.0034545852613597997
314,41225548.87541235,567017883.3281479,0.0034545852613597997
315,5747801.195831681,604589557.202182,0.0005080858580918499
316,54898814.81660415,555350084.0664026,0.005312012376274116
317,41225548.87541235,570478705.8501546,0.0034545852613597997
318,41225548.87541235,567016906.1015017,0.0103637557840794
319,41225548.87541235,567017883.3281479,0.0034545852613597997
320,490159438.0168091,598427455.8506782,0.08661782668323753
321,490159438.0168091,598427455.8506782,0.08661782668323753
322,490159438.0168091,598427455.8506782,0.08661782668323753
323,490159438.0168091,598427455.8506782,0.08661782668323753
324,490159438.0168091,598427455.8506782,0.08661782668323753
325,490159438.0168091,598427455.8506782,0.08661782668323753
326,490159438.0168091,598427455.8506782,0.08661782668323753
327,490159438.0168091,598427455.8506782,0.08661782668323753
328,490159438.0168091,598427455.8506782,0.08661782668323753
329,490159438.0168091,598427455.8506782,0.08661782668323753
330,490159438.0168091,598427455.8506782,0.08661782668323753
331,490159438.0168091,598427455.8506782,0.08661782668323753
332,490159438.0168091,598427455.8506782,0.08661782668323753
333,490159438.0168091,598427455.8506782,0.08661782668323753
334,490159438.0168091,598427455.8506782,0.08661782668323753
335,490159438.0168091,598427455.8506782,0.08661782668323753
336,422827783.3056179,670115299.8988445,0.0823548420424138
337,490159438.0168091,591584913.6527766,0.08661782668323753
338,490159438.0168091,604385082.362366,0.08661782668323753
339,490159438.0168091,598427455.8506782,0.08661782668323753
340,490159438.0168091,676654456.9636341,0.08661782668323753
341,490159438.0168091,652870263.2195085,0.08661782668323753
342,123195559.0377112,605229562.7294806,0.015576845131799683
343,329535132.6990102,635883627.075168,0.04551297219302864
344,622067631.242812,556439797.6652828,0.12779524770444445
345,492841137.23916644,568796355.440245,0.08675343104665498
346,490159438.0168091,578959035.0382999,0.08661782668323753
347,490159438.0168091,598427455.8506782,0.08661782668323753
348,490159438.0168091,573435955.755449,0.08661782668323753
349,490159438.0168091,624244076.5261655,0.08661782668323753
350,490159438.0168091,590984024.445294,0.08661782668323753
351,490159438.0168091,598417775.8441087,0.2598534800497126
352,38935904.33975387,758830587.2222086,0.017784416916968505
353,38935904.33975387,758830587.2222086,0.017784416916968505
354,38935904.33975387,758830587.2222086,0.017784416916968505
355,38935904.33975387,758830587.2222086,0.017784416916968505
356,38935904.33975387,758830587.2222086,0.017784416916968505
357,38935904.33975387,758830587.2222086,0.017784416916968505
358,38935904.33975387,758830587.2222086,0.017784416916968505
359,38935904.33975387,758830587.2222086,0.017784416916968505
360,38935904.33975387,758830587.2222086,0.017784416916968505
361,38935904.33975387,758830587.2222086,0.017784416916968505
362,38935904.33975387,758830587.2222086,0.017784416916968505
363,38935904.33975387,758830587.2222086,0.017784416916968505
364,38935904.33975387,758830587.2222086,0.017784416916968505
365,38935904.33975387,758830587.2222086,0.017784416916968505
366,38935904.33975387,758830587.2222086,0.017784416916968505
367,106267559.05094507,687429219.3806611,0.030573370839439704
368,38935904.33975387,767736557.9663144,0.017784416916968505
369,38935904.33975387,751542273.7913233,0.017784416916968505
370,38935904.33975387,758830587.2222086,0.017784416916968505
371,38935904.33975387,663813781.6689698,0.017784416916968505
372,38935904.33975387,687597975.4130954,0.017784416916968505
373,266751137.37733123,752865526.6854827,0.1247812884301133
374,77620480.48122226,726979068.3118324,0.051725998389896354
375,38935904.33975387,811963203.4853587,0.017784416916968505
376,34607006.72748866,783381258.9806817,0.016970790736463924
377,37288705.94984597,773218512.4532675,0.017377603826716215
378,38935904.33975387,758830587.2222086,0.017784416916968505
379,38935904.33975387,785508127.8420818,0.017784416916968505
380,38935904.33975387,736203145.3029013,0.017784416916968505
381,38935904.33975387,766274018.6275928,0.017784416916968505
382,38935904.33975387,758831307.5776165,0.0059281389723228346
383,38935904.33975387,758830587.2222086,0.017784416916968505
384,17295277.15259987,800911494.8157797,0.023790013291354634
385,17295277.15259987,800911494.8157797,0.023790013291354634
386,17295277.15259987,800911494.8157797,0.023790013291354634
387,17295277.15259987,800911494.8157797,0.023790013291354634
388,17295277.15259987,800911494.8157797,0.023790013291354634
389,17295277.15259987,800911494.8157797,0.023790013291354634
390,17295277.15259987,800911494.8157797,0.023790013291354634
391,17295277.15259987,800911494.8157797,0.023790013291354634
392,17295277.15259987,800911494.8157797,0.023790013291354634
393,17295277.15259987,800911494.8157797,0.023790013291354634
394,17295277.15259987,800911494.8157797,0.023790013291354634
395,17295277.15259987,800911494.8157797,0.023790013291354634
396,17295277.15259987,800911494.8157797,0.023790013291354634
397,17295277.15259987,800911494.8157797,0.023790013291354634
398,17295277.15259987,800911494.8157797,0.023790013291354634
399,17295277.15259987,800911494.8157797,0.023790013291354634
400,125984513.02183622,728721961.3280756,0.09483975730508352
401,17295277.15259987,895047474.5823584,0.023790013291354634
402,17295277.15259987,729779634.8675928,0.023790013291354634
403,17295277.15259987,800911494.8157797,0.023790013291354634
404,17295277.15259987,725188388.4850258,0.023790013291354634
405,17295277.15259987,727244803.7115943,0.023790013291354634
406,261936649.7532841,787804976.4546607,0.34314517517672416
407,17295277.15259987,781243763.5308914,0.023790013291354634
408,17295277.15259987,821747656.331309,0.023790013291354634
409,17295277.15259987,800911494.8157797,0.023790013291354634
410,17295277.15259987,803179414.7080517,0.023790013291354634
411,17295277.15259987,811656279.6781167,0.023790013291354634
412,17295277.15259987,808339790.6376073,0.023790013291354634
413,17295277.15259987,813647032.939198,0.023790013291354634
414,17295277.15259987,739069786.6685554,0.023790013291354634
415,17295277.15259987,800911494.8157797,0.023790013291354634
416,339891700.42225564,551294637.4927645,0.4024600604749432
417,339891700.42225564,551294637.4927645,0.4024600604749432
418,339891700.42225564,551294637.4927645,0.4024600604749432
419,339891700.42225564,551294637.4927645,0.4024600604749432
420,339891700.42225564,551294637.4927645,0.4024600604749432
421,339891700.42225564,551294637.4927645,0.4024600604749432
422,339891700.42225564,551294637.4927645,0.4024600604749432
423,339891700.42225564,551294637.4927645,0.4024600604749432
424,339891700.42225564,551294637.4927645,0.4024600604749432
425,339891700.42225564,551294637.4927645,0.4024600604749432
426,339891700.42225564,551294637.4927645,0.4024600604749432
427,339891700.42225564,551294637.4927645,0.4024600604749432
428,339891700.42225564,551294637.4927645,0.4024600604749432
429,339891700.42225564,551294637.4927645,0.4024600604749432
430,339891700.42225564,551294637.4927645,0.4024600604749432
431,272560045.71106446,625578261.6513853,0.3669351884680788
432,385813122.74252033,487173700.5887456,0.44290286789552813
433,339891700.42225564,617803508.474006,0.4024600604749432
434,339891700.42225564,551294637.4927645,0.4024600604749432
435,339891700.42225564,613567814.2667707,0.4024600604749432
436,339891700.42225564,611511399.0402021,0.4024600604749432
437,84626931.86379108,564204224.6379731,0.05931488529821908
438,329268304.4644753,571989770.4725623,0.3786700471835886
439,342283180.1086764,535369640.51615965,0.4090597653513473
440,339891700.42225564,551294637.4927645,0.4024600604749432
441,339891700.42225564,548659559.1080662,0.4024600604749432
442,339891700.42225564,540182694.1380012,0.4024600604749432
443,339891700.42225564,545691227.588155,0.4024600604749432
444,339891700.42225564,542569378.6764649,0.4024600604749432
445,339891700.42225564,619694993.2635372,0.4024600604749432
446,339891700.42225564,551294637.4927645,0.4024600604749432
447,339891700.42225564,551294637.4927645,0.4024600604749432
448,22260577.029600475,613085822.7532821,0.002321783893642895
449,22260577.029600475,613085822.7532821,0.002321783893642895
450,22260577.029600475,613085822.7532821,0.002321783893642895
451,22260577.029600475,613085822.7532821,0.002321783893642895
452,22260577.029600475,613085822.7532821,0.002321783893642895
453,22260577.029600475,613085822.7532821,0.002321783893642895
454,22260577.029600475,613085822.7532821,0.002321783893642895
455,22260577.029600475,613085822.7532821,0.002321783893642895
456,22260577.029600475,613085822.7532821,0.002321783893642895
457,22260577.029600475,613085822.7532821,0.002321783893642895
458,22260577.029600475,613085822.7532821,0.002321783893642895
459,22260577.029600475,613085822.7532821,0.002321783893642895
460,22260577.029600475,613085822.7532821,0.002321783893642895
461,22260577.029600475,613085822.7532821,0.002321783893642895
462,22260577.029600475,613085822.7532821,0.002321783893642895
463,22260577.029600475,613085822.7532821,0.002321783893642895
464,22260577.029600475,646790727.3201287,0.002321783893642895
465,22260577.029600475,541337073.9040649,0.002321783893642895
466,22260577.029600475,630499390.7388604,0.002321783893642895
467,22260577.029600475,613085822.7532821,0.002321783893642895
468,22260577.029600475,649679476.6260313,0.002321783893642895
469,22260577.029600475,635353889.4726223,0.002321783893642895
470,22694983.154229667,596230188.305629,0.002412492057390401
471,22260577.029600475,639390371.1041071,0.002321783893642895
472,22260577.029600475,599270681.7289181,0.002321783893642895
473,22260577.029600475,613085822.7532821,0.002321783893642895
474,22260577.029600475,615086439.2623836,0.002321783893642895
475,22260577.029600475,605976111.782889,0.002321783893642895
476,6760817.562355753,618821920.7618109,0.0007098163986421322
477,26413320.077862304,574953760.8441329,0.003031600292285027
478,22260577.029600475,625817633.1279961,0.002321783893642895
479,22260577.029600475,613085822.7532821,0.002321783893642895
480,7195223.686984945,608942816.352736,0.0008005245623896384
481,7195223.686984945,608942816.352736,0.0008005245623896384
482,7195223.686984945,608942816.352736,0.0008005245623896384
483,7195223.686984945,608942816.352736,0.0008005245623896384
484,7195223.686984945,608942816.352736,0.0008005245623896384
485,7195223.686984945,608942816.352736,0.0008005245623896384
486,7195223.686984945,608942816.352736,0.0008005245623896384
487,7195223.686984945,608942816.352736,0.0008005245623896384
488,7195223.686984945,608942816.352736,0.0008005245623896384
489,7195223.686984945,608942816.352736,0.0008005245623896384
490,7195223.686984945,608942816.352736,0.0008005245623896384
491,7195223.686984945,608942816.352736,0.0008005245623896384
492,7195223.686984945,608942816.352736,0.0008005245623896384
493,7195223.686984945,608942816.352736,0.0008005245623896384
494,7195223.686984945,608942816.352736,0.0008005245623896384
495,7195223.686984945,581286052.6039491,0.0008005245623896384
496,7195223.686984945,691279450.6006231,0.0008005245623896384
497,7195223.686984945,592660987.8258351,0.0008005245623896384
498,7195223.686984945,608942816.352736,0.0008005245623896384
499,7195223.686984945,569145895.1088644,0.0008005245623896384
500,7195223.686984945,583471482.2622734,0.0008005245623896384
501,6760817.562355753,626753679.513892,0.0007098163986421322
502,7195223.686984945,587445472.6462563,0.0008005245623896384
503,7195223.686984945,623718238.9694674,0.0008005245623896384
504,7195223.686984945,608942816.352736,0.0008005245623896384
505,7195223.686984945,607185144.7508541,0.0008005245623896384
506,7195223.686984945,616295472.2303488,0.0008005245623896384
507,26847726.202491496,604177472.9112669,0.003122308456032533
508,7195223.686984945,651481627.0479969,0.0008005245623896384
509,7195223.686984945,598879431.0858209,0.0008005245623896384
510,7195223.686984945,608942816.352736,0.0008005245623896384
511,7195223.686984945,608942816.352736,0.0008005245623896384
512,35477747.67958067,580509248.3482362,0.02455416169389958
513,35477747.67958067,580509248.3482362,0.02455416169389958
514,35477747.67958067,580509248.3482362,0.02455416169389958
515,35477747.67958067,580509248.3482362,0.02455416169389958
516,35477747.67958067,580509248.3482362,0.02455416169389958
517,35477747.67958067,580509248.3482362,0.02455416169389958
518,35477747.67958067,580509248.3482362,0.02455416169389958
519,35477747.67958067,580509248.3482362,0.02455416169389958
520,35477747.67958067,580509248.3482362,0.02455416169389958
521,35477747.67958067,580509248.3482362,0.02455416169389958
522,35477747.67958067,580509248.3482362,0.02455416169389958
523,35477747.67958067,580509248.3482362,0.02455416169389958
524,35477747.67958067,580509248.3482362,0.02455416169389958
525,35477747.67958067,580509248.3482362,0.02455416169389958
526,35477747.67958067,580509248.3482362,0.02455416169389958
527,35477747.67958067,580509248.3482362,0.02455416169389958
528,35477747.67958067,590469116.9788958,0.02455416169389958
529,35477747.67958067,564765400.5709687,0.02455416169389958
530,35477747.67958067,682486501.4736779,0.02455416169389958
531,35477747.67958067,591984966.6238607,0.02455416169389958
532,35477747.67958067,526066440.9794059,0.02455416169389958
